Sentence,Sentiment,predicted_sentiment_distilbert,confidence_distilbert
"Sheryl Sandberg Sells 109,000 Shares of Facebook Inc $FB Stock https://t.co/3vXT7AMnpk via @RatingsNetwork",NEG,LABEL_1,0.526885449886322
Amazon has been selling surveillance cameras infected with malware $AMZN #Amazon  https://t.co/TohLEQ8FK6 https://t.co/5PR4cBtVVy,NEG,LABEL_1,0.5186954736709595
"$TSLA 5th wave down on the 1 hour chart, hammer candle developing, close to 200 sma, might be a good spot for calls",POS,LABEL_1,0.5384595990180969
Baird Upgrades Tesla Motors $TSLA to Outperform https://t.co/1FA6aTOqlw,POS,LABEL_1,0.5155429840087891
$ilmn piper Jeffries raises pt.  I remain long,POS,LABEL_1,0.5183676481246948
"@HopeTurock yes, the expectations of a deal are somewhat priced in but we could see a nice pop if bids come in higher than expected... $YHOO",POS,LABEL_1,0.5226927995681763
I don't see it. 200 day sma is the big hurdle. There is a good base building. $NFLX  https://t.co/ImKYGO2cyc,POS,LABEL_1,0.5236015319824219
Daily Mail parent company in talks with potential partners about joint bid for Yahoo's internet assets: https://t.co/mK7MEMtADT $YHOO,POS,LABEL_1,0.5183326601982117
expecting  $SPY to close above 205.20 $AAPL,POS,LABEL_1,0.5247071981430054
"$FB trending nicely, intraday.",POS,LABEL_1,0.5344479084014893
Starbucks' Digital Strategy To Drive Significant Growth With Customer Loyalty $SBUX https://t.co/Xk6lZ3UI3K,POS,LABEL_1,0.5206450819969177
"$QCOM chart: Qualcomm Short 61.8% Retracement, Trendline and Resistance. https://t.co/2WQqh35KOY",NEG,LABEL_1,0.5277116298675537
"$INTU is in the process of streamlining its structure, especially through divestment of non-core businesses   https://t.co/dR5baNun2u",POS,LABEL_1,0.5342830419540405
"$TSLA steaming up again, this stock is relentless at the moment",POS,LABEL_1,0.5227804780006409
.@barronsonline sees #Apple at $150/share in a year (+36% from today) on growing services business. $AAPL https://t.co/3BDNEKN7l1,POS,LABEL_1,0.5357173681259155
Adobe Receives New Rating from Top Analyst $ADBE https://t.co/LJNXPEvHZN,POS,LABEL_1,0.526512861251831
Activision Blizzard Media Networks Announces Record #Esports Viewership https://t.co/729BiqLbtK $ATVI partnered with $HDSI for 9 #tournament,POS,LABEL_1,0.508352518081665
"Also, BMO had just initiated $incy with an outperform yesterday, while several other firms all reiterated buy ratings.",POS,LABEL_1,0.5202687978744507
"Britain's FTSE steadies, supported by Dixons Carphone",POS,LABEL_1,0.5044183135032654
Glaxo's ViiV Healthcare Signs China Manufacturing Deal With Desano,POS,LABEL_1,0.5106006264686584
AstraZeneca sells Caprelsa rights to Sanofi unit,POS,LABEL_1,0.5149632096290588
UPDATE 5-Barclays Chairman McFarlane axes CEO to speed up strategic change,NEG,LABEL_1,0.5120869278907776
Miners Meltdown as BHP to Rio Tinto Sink in Commodities Rout,NEG,LABEL_1,0.5116697549819946
"FTSE led lower by M&S, GlaxoSmithKline",NEG,LABEL_1,0.5031547546386719
Morrisons faces festive sales test,NEG,LABEL_1,0.5346834063529968
GKN to buy Fokker Technologies for 706 mln euros,POS,LABEL_1,0.5236392021179199
Diageo Sells Ryder Cup Venue Gleneagles Hotel to Ennismore Group,POS,LABEL_1,0.5109626054763794
Diageo Sells Ryder Cup Venue Gleneagles Hotel to Ennismore Group,POS,LABEL_1,0.5109626054763794
"UPDATE: CIB, Legal & General Sell Egyptian Life Joint Venture To AXA",POS,LABEL_1,0.5201870203018188
Chime Communications Set To Be Acquired By WPP And Providence,POS,LABEL_1,0.509809136390686
"CompaniesNew Aggreko CEO to reshape business, strip costs",POS,LABEL_1,0.516726553440094
AstraZeneca to Pay Inovio Up to $700 Million for Cancer Drug,POS,LABEL_1,0.5168536305427551
Rio Tinto CEO says iron ore market at equilibrium,NEU,LABEL_1,0.5163803696632385
US sanctions put Gazprom-Shell alliance plans in jeopardy,NEG,LABEL_1,0.5162395238876343
Standard Chartered Not Raising Capital Yet As Dividend Cut,NEG,LABEL_1,0.5190033912658691
Tesco share price dips as Blinkbox Books closes ending supermarket's digital ...,NEG,LABEL_1,0.5161218047142029
Tesco share price dips as Blinkbox Books closes ending supermarket's digital ...,NEG,LABEL_1,0.5161218047142029
"UPDATE 1-BHP Billiton's credit ratings fragile in FY16, agencies warn",NEG,LABEL_1,0.5208067297935486
CRH adds CR Laurence to acquisitions tally for $1.3bn,POS,LABEL_1,0.5216078758239746
Stakes High for AstraZeneca Heart Drug Facing Tough Competition,NEG,LABEL_1,0.5272808074951172
Shire to buy NPS for $5.2 billion to boost rare disease drugs,POS,LABEL_1,0.5043871998786926
Novartis buys remaining rights to GSK treatment in deal up to $1 billion,POS,LABEL_1,0.5052452683448792
"AstraZeneca bags another cancer drug deal, this time with Inovio",POS,LABEL_1,0.5086066722869873
REFILE-Aviva Investors to move 34 bln euros in assets from AXA fund arm,NEG,LABEL_1,0.5160776972770691
"L&G still paying price for dividend cut during crisis, chief says",NEG,LABEL_1,0.5223709344863892
Buffett's Company Reports 37 Percent Drop in 2Q Earnings,NEG,LABEL_1,0.5142764449119568
Travis Perkins Hikes Dividend 20% As Profit And Revenue Rise,POS,LABEL_1,0.5191434621810913
"Tesco, Asda sales fall as march of the discounters continues: Kantar",NEG,LABEL_1,0.5258908867835999
Shire proposes $30 bln all-share tie-up with Baxalta,POS,LABEL_1,0.5174728035926819
Shire CEO steps up drive to get Baxalta board talking,POS,LABEL_1,0.5214330554008484
"Tesco, Asda sales fall as march of the discounters continues-Kantar",NEG,LABEL_1,0.5251907110214233
Verizon and AT&T accused of hurting rivals,NEG,LABEL_1,0.5008519887924194
"FTSE 100 falls as China devaluation hits Burberry, mining stocks",NEG,LABEL_1,0.51900714635849
AstraZeneca's MedImmune Inks Licensing Deal With Omnis Pharmaceuticals,POS,LABEL_0,0.5035340189933777
"Nine banks including Barclays, Citi, agree to pay $2 billion to settle forex ...",NEG,LABEL_1,0.5034053325653076
FDA approves Shire's Vyvanse for binge-eating disorder,POS,LABEL_1,0.5080283880233765
CompaniesCar insurer Hastings Group driving Â£180m IPO,POS,LABEL_1,0.517428457736969
UPDATE 1-Dairy Crest loses a third of Morrisons milk contract,NEG,LABEL_1,0.525195300579071
Glencore slumps 25 pct as debt fears grow,NEG,LABEL_1,0.5246281623840332
Horizonte acquires neighbouring Glencore nickel property in Brazil,POS,LABEL_1,0.5077553391456604
Companies Thetrainline.com announces arrival of London IPO,POS,LABEL_1,0.5213079452514648
UPDATE 1-Engineering firm Smiths Group confirms CEO appointment,POS,LABEL_1,0.514369010925293
Industry NewsMorrisons unveils which stores will close as 900 jobs face the axe,NEG,LABEL_1,0.522797167301178
Glencore slumps 30 percent as debt fears grow,NEG,LABEL_1,0.5278126001358032
Aberdeen Asset Management Gains Foothold In China,POS,LABEL_1,0.502903401851654
ARM Holdings plc Partners With International Business Machines Corp. To Drive ...,POS,LABEL_1,0.5059652924537659
ARM Holdings plc Partners With International Business Machines Corp. To Drive ...,POS,LABEL_1,0.5059652924537659
"FTSE 100 drops 2.5 pct on Glencore, metals price fears",NEG,LABEL_1,0.5274124145507812
"After Barclays and Bank of America, Citigroup has blockchain in sight",POS,LABEL_0,0.5003790259361267
"After Barclays and Bank of America, Citigroup has blockchain in sight",POS,LABEL_0,0.5003790259361267
AB InBev approaches SABMiller to explore $250bn tie-up,POS,LABEL_1,0.5221766829490662
EU regulator backs approval for GSK injectable asthma drug,POS,LABEL_1,0.5212669372558594
Glencore fight back over debt fears lifts shares,POS,LABEL_1,0.511221706867218
"News FeedFTSE 100 movers: Ashtead jumps on strong interims; Glencore, BP in ...",POS,LABEL_1,0.5146491527557373
Brewer AB InBev seeks $275 bln tie-up with SABMiller,POS,LABEL_1,0.527360737323761
AB InBev looks to win over SABMiller investors,POS,LABEL_1,0.520474910736084
UPDATE 1-EU regulator backs approval for GSK injectable asthma drug,POS,LABEL_1,0.5245000123977661
Copper market may get a 2003-style supply shock from Glencore closures,NEG,LABEL_1,0.5405167937278748
Breakingviews: IAG can pay more for Aer Lingus,POS,LABEL_1,0.5319738984107971
TalkTalk hires BAE Systems to investigate cyber attack,NEG,LABEL_1,0.5249226093292236
Renewed AB InBev Bid for SABMiller Ups Stake in Beer Battle,POS,LABEL_1,0.5164690017700195
CompaniesAB InBev signals it won't go hostile for SABMiller,POS,LABEL_1,0.5162479877471924
Tesco share price jumps as Q3 sales top estimates,POS,LABEL_1,0.5208497643470764
AstraZeneca diabetes drug combination faces delay after FDA rebuff,NEG,LABEL_1,0.5131995677947998
Mylan Appoints Ranjan Ray Chaudhuri as Global Commercial Lead for Mylan's Over ...,NEU,LABEL_1,0.5078232884407043
SABMiller revenue hit by weaker EM currencies,NEG,LABEL_1,0.5326403975486755
UPDATE 5-SABMiller rejects AB InBev's $104 bln takeover approach,POS,LABEL_1,0.527077317237854
CRH's concrete bid for Holcim Lafarge assets,POS,LABEL_1,0.506521463394165
Market Report: Eight-day rally ends for FTSE 100 and Standard Chartered,POS,LABEL_1,0.5241712927818298
AB InBev offers SABMiller $3 billion breakup fee,POS,LABEL_1,0.537882387638092
GSK joins China trade push as UK trumpets healthcare deals,POS,LABEL_1,0.5237979292869568
AB InBev ups offer for SABMiller as deadline looms,POS,LABEL_1,0.5295913219451904
Tesco PLC's Recovery Continues With A Â£250m Cash Infusion,POS,LABEL_1,0.519372284412384
"METALS-Zinc surges 12 pct after Glencore cuts output, fuelling metals rally",POS,LABEL_1,0.512251615524292
CompaniesUnilever sales lifted by ice cream in soft economy,POS,LABEL_1,0.5233760476112366
AB InBev's Latest Bid Said Unlikely to Win SABMiller's Approval,POS,LABEL_1,0.5239883065223694
Persimmon share price climbs on 23% rise in full-year revenue,POS,LABEL_1,0.5232982039451599
Britain's FTSE forges ahead as Shire surges,POS,LABEL_1,0.523619532585144
AB InBev attacks SABMiller bid rebuffal,NEG,LABEL_1,0.5225165486335754
Anheuser-Busch InBev Increases Offer for Rival SABMiller,POS,LABEL_1,0.5250425338745117
Why I'd Buy ARM Holdings plc And BHP Billiton plc Today,POS,LABEL_1,0.5110275149345398
Barclays PLC & Lloyds Banking Group PLC Are The 2 Banks I'd Buy Today,POS,LABEL_1,0.5126820206642151
EasyJet Dismisses Lufthansa Low-Cost Plan in Contest for Germany,NEG,LABEL_1,0.5155940055847168
Ruling sets lower limit on potential fine for BP,NEG,LABEL_1,0.5130130052566528
"EXCLUSIVE-BP, China's CNPC to unveil oil alliance - sources",POS,LABEL_1,0.5064261555671692
SAB's Chairman Digs In With Board Divided on InBev Offer,POS,LABEL_1,0.5197872519493103
Kinder Morgan and BP Form Joint Venture Limited Liability Company to Purchase ...,POS,LABEL_1,0.5148405432701111
Supreme Court Upholds $236 Million Jury Award Against ExxonMobil,NEG,LABEL_1,0.5056318044662476
Standard Chartered's Shares Plunge 7% After Fitch Downgrade,NEG,LABEL_1,0.5187235474586487
Reed Elsevier share price slides on underwhelming full-year results,NEG,LABEL_1,0.5182979702949524
WPP wins race for 'programmatic buying' agency Essence Digital,POS,LABEL_1,0.521449625492096
BHP Billiton share price: Brazil to sue Samarco for Â£3.5bn,NEG,LABEL_1,0.525346577167511
G4S slides on balance sheet worries,NEG,LABEL_1,0.5183097124099731
FDA approves AstraZeneca drug for advanced lung cancer,POS,LABEL_1,0.5119551420211792
UPDATE 1-Meggitt reiterates annual outlook after tough 2014,POS,LABEL_1,0.5253927707672119
HSBC appoints business leaders to board,POS,LABEL_1,0.5278234481811523
"HSBC shakes up board with two new business chiefs, three departures",NEG,LABEL_1,0.5198567509651184
"Last month we added to our $GILD position and started a new one in $BWLD We see slow, steady, unspectacular growth going forward near term",POS,LABEL_1,0.5262905359268188
"$TSLA lots of green on the 5 min, watch the hourly $259.33 possible resistance currently @ $257.00",POS,LABEL_1,0.5336793065071106
$AMGN And #UCB Announce Positive Top-Line Results From Ph3 Study Evaluating Romosozumab In Men... https://t.co/4hBoUDR8B8 via @YahooFinance,POS,LABEL_1,0.535788357257843
Sold some $TSLA Puts this morning Closed them at the close. Helps pay for monthly expenses,NEG,LABEL_1,0.5370596647262573
Windows 10 is awful why did it force an upgrade on my pc without my consent? #windows #Microsoft $msft,NEG,LABEL_1,0.5168710350990295
$EXPE working on the second leg of its reversal run as it breaks another down trend and continues higher. https://t.co/76DSJysyR0,POS,LABEL_1,0.5246286392211914
"$ENDP exit reversal .11 X 3K shares = $330 - now Long - not getting follow through, either side of price action",POS,LABEL_1,0.5311527252197266
$CTRP not a bad long chart now that it's through sma100 resistance.,POS,LABEL_1,0.5282192230224609
$ENDP Was looking for a long entry but today's price action wasn't appealing,POS,LABEL_1,0.5359678268432617
"$INTC & $AAPL strong, tech leads DOW higher",POS,LABEL_1,0.52046138048172
$CTRP breaking out https://t.co/Z2je3rTKch,POS,LABEL_1,0.5383126735687256
$CSX another strong rail today after breaking intraday resistance at 1$9.80 https://t.co/eA4FBVuqGP,POS,LABEL_1,0.5314688682556152
loading $SPY and $AAPL puts. think were toppy IMHO.,NEG,LABEL_1,0.514506459236145
bot $AMZN 600 weekly calls here @ 5.93,POS,LABEL_1,0.5498776435852051
$FB watching for bounce tomorrow,POS,LABEL_1,0.524562656879425
#Fintech provider $CAFN Cachet Financial Solutions Surging Forward today post earnings Up +13.26% https://t.co/9BJ3csk2i9 $JKHY $FISV #Momo,POS,LABEL_1,0.5278792977333069
"Really surprised by how much $FB has now fallen. Thought there'd be some support around the 50d, but I guess not.",NEG,LABEL_1,0.5250440239906311
$tsla bad day to short,POS,LABEL_1,0.5208697319030762
"$TSLA TO RECALL 2,700 MODEL X SUVS FOR SEAT-BELT FIX",NEG,LABEL_1,0.5201013088226318
5 Best Analyst Rated Stocks in Last 72hrs: $ORCL $AAPL $CBS $INO $CPXX View all ratings here: https://t.co/IRID6zd5gc,POS,LABEL_1,0.5267531275749207
Bought some more $CELG as it is ready for a bounce.,POS,LABEL_1,0.5287941694259644
Analysts impressed with progress at Tesla's flagship factory; co spent $1.6B on upgrades in '15 https://t.co/SABxCSn8cd by @tsrandall $TSLA,POS,LABEL_1,0.5115478038787842
"$CELG back near 104, where it opened and rallied higher last wk. A good place to take a shot https://t.co/zwHThSvFSF",POS,LABEL_1,0.5351784825325012
$AMZN new HOD with conviction keeping $570 on watch for Resistance.,POS,LABEL_1,0.5167412161827087
$FB  rejecting HIGHS shortable...at 109,NEG,LABEL_1,0.527231752872467
"$CSX is up today to report.  Wall Street is expecting EPS to be at $0.37, and revenues at $2,732B.",POS,LABEL_1,0.522651731967926
$FB turns back down in early trading.... https://t.co/reuf5PzhBm,NEG,LABEL_1,0.5417051315307617
Followed the levels I shared with you on $NFLX $GOOGL $TSLA calls for nice gains. Still holding $FB 110 calls. Week made in a morning.,POS,LABEL_1,0.5278130173683167
"$FAST $GWW - daily sales slowing again, pretty timely coincident indicator https://t.co/m6BKHBkzK5",NEG,LABEL_1,0.5374662280082703
"Tesla Motors recalls 2,700 Model X SUVs $TSLA https://t.co/xDGrAExkKz",NEG,LABEL_1,0.5256012082099915
"SiriusXM added 465,000 net new subscribers in the first quarter of 2016 $SIRI #CEO #sales #marketresearch #tech #entrepreneur #Speaker",POS,LABEL_1,0.5014185309410095
5-star analyst @brianwieser from Pivotal Research upgraded rating on $GOOGL to BUY. Brian has a 79% success rate https://t.co/t0dn02EOH5,POS,LABEL_1,0.5254271626472473
Long $ENDP @ $26.23 on $AGN b/o rumor,POS,LABEL_1,0.5292811989784241
"You know that back seat? Don't sit in it. - $TSLA -> Tesla recalls 2,700 Model X cars https://t.co/7J0Gwz89ZC",NEG,LABEL_1,0.5221635699272156
This $BBBY stock options trade would have more than doubled your money https://t.co/Oa0loiRIJL via @TheStreet,POS,LABEL_1,0.5369492769241333
X marks the recall: Tesla recalls #ModelX for faulty 3rd row seat. https://t.co/HSqdoVry07 $TSLA https://t.co/4Cs3CNZEBB,NEG,LABEL_1,0.5189717411994934
$STX move off the bottom but still in bear market #datasecurity $EMC $SNDK $WDC https://t.co/VkYdWPxeSN,NEG,LABEL_1,0.537580132484436
$VRTX early technical BUY signal... for confirmation > 86 it needs some fundam. incentive https://t.co/QuYSrqFo2x,POS,LABEL_1,0.536270260810852
$FB (110.20) is starting to show some relative strength and signs of potential B/O on the daily.,POS,LABEL_1,0.5266252160072327
"@CGrantWSJ I think this $TSLA bubble might go on for some time. So long as ppl love the cars, they might keep getting funding.",POS,LABEL_1,0.5286407470703125
$SBUX heading for the 200DMA and certain doom if it can not hold there.,NEG,LABEL_1,0.5328680872917175
$AMZN long into earnings. looks good over 600,POS,LABEL_1,0.5227303504943848
$GOOGL is a short below 740 into the upper BB and is overbought,NEG,LABEL_1,0.5269094109535217
Timberrrr $TSLA https://t.co/MRBgfDHHVa,NEG,LABEL_1,0.5334261059761047
Interest Heats Up for @Yahoo $YHOO - The Wall Street Journal  https://t.co/j5jVjI9bia,POS,LABEL_1,0.5297848582267761
"Tesla Recalling 2,700 Model X Units, Related to Faulty Latch for Third-Row Seats; Fall To $252.50 Level on Recall, Shares Up 1%  $TSLA",NEG,LABEL_1,0.5191366076469421
Commented on It's Time To Embrace Dividend Growth https://t.co/wc2qfP79TN $ABBV $CSCO $WYN,POS,LABEL_1,0.5079299211502075
Word on the street is that Allergen is looking at Endo International after the failed Pfizer merger. May-20 $35 calls active. $ENDP,POS,LABEL_1,0.5394014120101929
$SBUX inverted head & shoulders pattern in the works. bullish.,POS,LABEL_1,0.5226208567619324
I see a 20 percent upside in $FB shares from here,POS,LABEL_1,0.5325762033462524
long $AAPL,POS,LABEL_1,0.5262938141822815
$FB popping up to HOD,POS,LABEL_1,0.5247822403907776
$TSLA yeah lets go down to 230s lol,NEG,LABEL_1,0.5228407979011536
#NDX component Tesla has announced it is recalling 2700 Model X SUVs. $TSLA,NEG,LABEL_1,0.5153391361236572
$YHOO making new HOD,POS,LABEL_1,0.5078335404396057
"Daily Mail owner considering Yahoo bid $yhoo ,up 2,05% https://t.co/extZr1riyP",POS,LABEL_1,0.5270168781280518
$PCLN Back to Back intraday reversals look out below. Shorts moving in!,NEG,LABEL_1,0.5271831750869751
$PYPL great vol flow trade here.. Love this company long time.,POS,LABEL_1,0.5322305560112
$ISRG PT raised to $700 from $640 at Leerink - keeps Outperform rated,POS,LABEL_1,0.5130600333213806
Long $TSLA short $MBLY https://t.co/jSpUSzo6na,POS,LABEL_1,0.5398688316345215
"$TSLA recalls 2,700 Model X cars. Stock dropping hard...",NEG,LABEL_1,0.5191806554794312
$AAPL - Has broken its downtrend - but 200DMA proving to be stiff resistance short term. https://t.co/VlzlgvIHZV,POS,LABEL_1,0.5314508676528931
"potential defect with third-row seat belts. Tesla Motors recalls 2,700 Model X SUVs $TSLA https://t.co/YVYDncdNdi",NEG,LABEL_1,0.523151159286499
Netflix Grows Efforts To Create Loyal Customers $NFLX https://t.co/5QXBkoBphe,POS,LABEL_1,0.5165566205978394
"Tesla Motors recalls 2,700 Model X SUVs $TSLA https://t.co/F55dx4aegI",NEG,LABEL_1,0.5228098630905151
$FB $AAPL $NKE $JWN bearish charts keep getting worse.,NEG,LABEL_1,0.5165780782699585
"Apple expected to launch new iPhone, iPad today $AAPL https://t.co/XfnICWeBeG",POS,LABEL_1,0.5096981525421143
$TSLA stock gaining steam... Plus other notable moves from this week: https://t.co/Hz0wdp5za1,POS,LABEL_1,0.5253608822822571
$GILD  is expanding its research facilities...keeping up with the pace of innovation  https://t.co/uOE7FJ4LOP,POS,LABEL_1,0.5253498554229736
"$ENDP - we saw a large order in this one last week, someone also accumulating May & Jun 35's Calls today",POS,LABEL_1,0.5409913659095764
TripAdvisor jumps on M&A rumors https://t.co/O4lwCDXMbr $TRIP,POS,LABEL_1,0.52159583568573
Seat belt recall? who cares....  I'm a buyer $TSLA,POS,LABEL_1,0.5155571699142456
$FB gettin in the buy zone soon ;),POS,LABEL_1,0.5285331010818481
Starbucks downgraded on same day as new downgraded rewards program starts  $SBUX,NEG,LABEL_1,0.5377355813980103
"$ADBE technical alerts: Expansion Breakout, Gilligan's Island Sell Setup, Volume Surge, and New 52... https://t.co/LxX66tknFH",POS,LABEL_1,0.5306386947631836
"$AAPL a new long IF 110.61 is broken. Targets are 112.19, 119.86 & 123.82. Bears must retake 102.77. $QQQ $NQ_F $NDX https://t.co/6l3m1wXChw",POS,LABEL_1,0.530588686466217
Thank you $GOOG (Google Alphabet) and $FB (Facebook) stocks! What a nice reversal.,POS,LABEL_1,0.5251726508140564
"Tesla Motors recalls 2,700 Model X SUVs https://t.co/BFWS3DbM0U $TSLA",NEG,LABEL_1,0.5199443697929382
"$AAPL bounces off support, it seems",POS,LABEL_1,0.5221574902534485
Deutsche Bank downgrades Starbucks because of new loyalty program https://t.co/Iy4LCUGABc $SBUX,NEG,LABEL_1,0.5317748188972473
$GOOGL gets an upgrade price target $970,POS,LABEL_1,0.5365488529205322
NetApp downgraded by Macquarie to underperform. $22.00 PT. https://t.co/XCNgws0t4q $NTAP #NTAP via @RatingsNetwork,NEG,LABEL_1,0.5319218635559082
"Tesla is recalling 2,700 Model X cars: https://t.co/8Z7BkVsTl9 $TSLA",NEG,LABEL_1,0.514476478099823
$fb small long 109.25 via calls,POS,LABEL_1,0.5441648364067078
Commodity Channel Index Indicator signaled a Oversold for $FB #stockmarket https://t.co/VM32d3M9xi https://t.co/cvkojk05Xn,POS,LABEL_1,0.5267666578292847
"Isolationism? Another Sell Rating, Sell Ratings On SPY, QQQ, IWM And Several Companies https://t.co/6NKWEcrBA5 $AAPL $AXP $BAC $BLUE $FXE",NEG,LABEL_1,0.5123849511146545
ALERT: New RSI signal created on $COST - Buy at 148.78 - Time: 14:19 - Strength: 10. Powered by https://t.co/MhOBzU3Rmx,POS,LABEL_1,0.5265535712242126
$SAP Q1 disappoints as #software licenses down. Real problem? #Cloud growth trails $MSFT $ORCL $GOOG $CRM $ADBE https://t.co/jNDphllzq5,NEG,LABEL_1,0.527925431728363
$FB gone green on day,POS,LABEL_1,0.5174493789672852
"$AMZN rejected that 604 to the penny. Weak open and it goes r/g within first 30 mins, could have 8-10 points in it. https://t.co/58tEAEXxpE",NEG,LABEL_1,0.5339040160179138
$GOOGL is setting up above its 50-day moving average. https://t.co/tTm9RnFoXJ,POS,LABEL_1,0.5289709568023682
$FB still a dog going much lower this week,NEG,LABEL_1,0.5256046652793884
Academics claim Google Android two-factor authentication is breakable. #security #authentication #hacking $goog https://t.co/nJx4mnrGLo,NEG,LABEL_1,0.5246117115020752
ALERT: New MACD signal created on $CTXS - Buy at 77.09 - Time: 18:23 - Strength: 10. Powered by https://t.co/4TdgjEDLLZ,POS,LABEL_1,0.5325828194618225
$BAC $ADSK $NFLX long this morning,POS,LABEL_1,0.52004075050354
Locked in some $FB puts for nice gain,NEG,LABEL_1,0.5207837820053101
3rd red day in a row ? $TSLA,NEG,LABEL_1,0.5218421816825867
Just went long $ILMN,POS,LABEL_1,0.5164029598236084
#Apple up almost 20% from its February lows with very little fanfare. $AAPL,POS,LABEL_1,0.5347344875335693
$DISH weakness continues again. 49.43 area resistance after last week,NEG,LABEL_1,0.5278127193450928
$AAPL iPhone shipments on track to exceed forecasts - MarketWatch https://t.co/2CXahJIX7d,POS,LABEL_1,0.5333579778671265
$COST short finally making gains. I will take half my gains at 147,NEG,LABEL_1,0.5177774429321289
Why $TWTR is doomed in 1 chart $FB $GOOG  https://t.co/MpyLiReQjh https://t.co/nlcZawDoHP,NEG,LABEL_1,0.5253334641456604
Apple Inc.: The Rip-Roaring Rally Is Just Beginning! (AAPL) | InvestorPlace $AAPL https://t.co/jrcFC8XlY9,POS,LABEL_1,0.516697883605957
"Upside moves in the volatile #mining sector, sending Anglo American PLC $AAL up 6.8% as of 4:30 PM, London time",POS,LABEL_1,0.5194478034973145
"Tesla: Voluntary recall of 2,700 Model X vehicles, due to back seat issue. $TSLA https://t.co/NPAkc3U6GS",NEG,LABEL_1,0.5178888440132141
@scottrade Why is $tsla not available for shorting at this time?  Same for $w?,NEG,LABEL_1,0.5224089026451111
Deutsche Bank Downgraded Starbucks Co. $SBUX https://t.co/QqlEvVwPMV https://t.co/f2PdQjuTHa,NEG,LABEL_1,0.5277994275093079
Coke dividend - 3%. Google dividend - 0%. For passive income Coke takes it. $GOOG $KO https://t.co/QBsoWjxOST,NEG,LABEL_1,0.5370553731918335
Juniper tumbles on Q1 warning; Cisco also lower https://t.co/N8X8BpLJ1E $JNPR $CSCO,NEG,LABEL_1,0.529278576374054
Looking for a strong bounce $SPY -- Lunchtime rally coming. $DIA $IWM $QQQ $AA $FB,POS,LABEL_1,0.5107396841049194
"DJI overbought: $AAPL, $AXP, $BA, $CVX, $IBM, $INTC, $VZ https://t.co/wMy1PnomJF",NEG,LABEL_1,0.531460702419281
"Baird likes $TSLA - upgrades to outperform, lifts price target to $300. Research firm also sees no capital raise necessary in next few qtrs",POS,LABEL_1,0.5124940276145935
$tsla X recall not a big deal... the problem is now they will have an excuse to guide way way lower...,POS,LABEL_1,0.5202258825302124
$TSLA not dipping - testing the 200 day ma https://t.co/jEPLmZQKGW,POS,LABEL_1,0.5344807505607605
"On #FEDDAY looking for a sharp move up in equities $AAPL $HD $LOW $FB seeing $UVXY $TVIX getting hammered, even though market is down.",POS,LABEL_1,0.5316827297210693
$JD down 20% in after-hour market. anyone care to explain why?,NEG,LABEL_1,0.5295589566230774
Look at that $AMZN > 600,POS,LABEL_1,0.5250654816627502
Yahoo stock is up to $36.46 as the bidding war picks up for the company https://t.co/JDNZXDCMkl $YHOO https://t.co/HmOegfHgvn,POS,LABEL_1,0.5290852785110474
Starbucks shares down as much as ~4.2% $SBUX https://t.co/JlgrprR54k,NEG,LABEL_1,0.5369762182235718
$AAPL Beat the estimates. Will still go down on lack of new products. https://t.co/sX3z7u6N8o,NEG,LABEL_1,0.5337842702865601
long $AAPL 107 calls @ .40,POS,LABEL_1,0.5492050051689148
"Facebook, near a buy point last week, faces a different technical test today https://t.co/c72LLMpiNM $FB $AAPL $NFLX https://t.co/fPFbYTYPuY",POS,LABEL_1,0.5202617645263672
"$SBUX down PM, from $DB downgrade.. PT cut from 70 to $64",NEG,LABEL_1,0.5295926928520203
$EBAY  e-bay bay!  working on a couple daily dojis .. should continue to the downside  https://t.co/lgU0yBxEZe,NEG,LABEL_1,0.5317474603652954
Breaking 52 week highs timing looks great now $AHS $BABY $POST $IGE $IRDM $EWBC $PHYS $ULTA $VNET $BIV https://t.co/11K8JzuzMU,POS,LABEL_1,0.5202466249465942
$TSLA recalling pretty much every single model X @cnnbrk got to short that even at work you jump in money trade,NEG,LABEL_1,0.5281544923782349
$aapl high of day just hit. Back at it tomorrow.,POS,LABEL_1,0.520983099937439
ouch looks like $tsla shorts getting skinned again,POS,LABEL_1,0.5123969912528992
"Qualcomm: 10% Dividend Increase Rewards Patient Investors, The Future Looks Bright https://t.co/TJjVpqhHqD $QCOM",POS,LABEL_1,0.5269358158111572
Facebook $FB received a Buy rating from Wells Fargo 5-star Analyst Peter Stabler (Wells Fargo) https://t.co/jnB4c9vdCu,POS,LABEL_1,0.5112359523773193
$TSLA Wish had my puts back but see if we can find support around 243.39 and pop up so that I can get back in. https://t.co/hFkLq3WObV,NEG,LABEL_1,0.5335571765899658
Citrix Systems Inc $CTXS Position Increased by Mizuho… https://t.co/v7Lkq08Flp @ShareStockNews,POS,LABEL_1,0.5264736413955688
"Notable gainers among liquid option names this morning include $STX (+7.0%), $NEM (+4.6%), $WDC (+4.2%), $X (+4.1%), and $GME (+3.4%),",POS,LABEL_1,0.528026819229126
Is #Facebook's user engagement falling? https://t.co/tqMMt7N16X $FB https://t.co/sedqRWgdkt,NEG,LABEL_1,0.5234465003013611
S&P downgrades Barclays and RBS on government bailout fears,NEG,LABEL_1,0.5220038890838623
Irish housebuilder Cairn Homes plans London listing,POS,LABEL_1,0.5146773457527161
