Sentence,Sentiment,predicted_sentiment_bert,confidence_bert
"Sheryl Sandberg Sells 109,000 Shares of Facebook Inc $FB Stock https://t.co/3vXT7AMnpk via @RatingsNetwork",NEG,LABEL_0,0.5424421429634094
Amazon has been selling surveillance cameras infected with malware $AMZN #Amazon  https://t.co/TohLEQ8FK6 https://t.co/5PR4cBtVVy,NEG,LABEL_0,0.5215827822685242
"$TSLA 5th wave down on the 1 hour chart, hammer candle developing, close to 200 sma, might be a good spot for calls",POS,LABEL_0,0.5250384211540222
Baird Upgrades Tesla Motors $TSLA to Outperform https://t.co/1FA6aTOqlw,POS,LABEL_0,0.5364303588867188
$ilmn piper Jeffries raises pt.  I remain long,POS,LABEL_0,0.5354281663894653
"@HopeTurock yes, the expectations of a deal are somewhat priced in but we could see a nice pop if bids come in higher than expected... $YHOO",POS,LABEL_0,0.5318652391433716
I don't see it. 200 day sma is the big hurdle. There is a good base building. $NFLX  https://t.co/ImKYGO2cyc,POS,LABEL_0,0.5176096558570862
Daily Mail parent company in talks with potential partners about joint bid for Yahoo's internet assets: https://t.co/mK7MEMtADT $YHOO,POS,LABEL_0,0.5441510677337646
expecting  $SPY to close above 205.20 $AAPL,POS,LABEL_0,0.5212467312812805
"$FB trending nicely, intraday.",POS,LABEL_0,0.505150556564331
Starbucks' Digital Strategy To Drive Significant Growth With Customer Loyalty $SBUX https://t.co/Xk6lZ3UI3K,POS,LABEL_0,0.533130943775177
"$QCOM chart: Qualcomm Short 61.8% Retracement, Trendline and Resistance. https://t.co/2WQqh35KOY",NEG,LABEL_0,0.5330408811569214
"$INTU is in the process of streamlining its structure, especially through divestment of non-core businesses   https://t.co/dR5baNun2u",POS,LABEL_0,0.5212295651435852
"$TSLA steaming up again, this stock is relentless at the moment",POS,LABEL_0,0.5166369676589966
.@barronsonline sees #Apple at $150/share in a year (+36% from today) on growing services business. $AAPL https://t.co/3BDNEKN7l1,POS,LABEL_0,0.5272666811943054
Adobe Receives New Rating from Top Analyst $ADBE https://t.co/LJNXPEvHZN,POS,LABEL_0,0.5239290595054626
Activision Blizzard Media Networks Announces Record #Esports Viewership https://t.co/729BiqLbtK $ATVI partnered with $HDSI for 9 #tournament,POS,LABEL_0,0.526969313621521
"Also, BMO had just initiated $incy with an outperform yesterday, while several other firms all reiterated buy ratings.",POS,LABEL_0,0.5373919606208801
"Britain's FTSE steadies, supported by Dixons Carphone",POS,LABEL_0,0.5343568325042725
Glaxo's ViiV Healthcare Signs China Manufacturing Deal With Desano,POS,LABEL_0,0.5306527018547058
AstraZeneca sells Caprelsa rights to Sanofi unit,POS,LABEL_0,0.5466992259025574
UPDATE 5-Barclays Chairman McFarlane axes CEO to speed up strategic change,NEG,LABEL_0,0.5398248434066772
Miners Meltdown as BHP to Rio Tinto Sink in Commodities Rout,NEG,LABEL_0,0.5095756649971008
"FTSE led lower by M&S, GlaxoSmithKline",NEG,LABEL_0,0.5253220200538635
Morrisons faces festive sales test,NEG,LABEL_0,0.533837616443634
GKN to buy Fokker Technologies for 706 mln euros,POS,LABEL_0,0.5492676496505737
Diageo Sells Ryder Cup Venue Gleneagles Hotel to Ennismore Group,POS,LABEL_0,0.5335574150085449
Diageo Sells Ryder Cup Venue Gleneagles Hotel to Ennismore Group,POS,LABEL_0,0.5335574150085449
"UPDATE: CIB, Legal & General Sell Egyptian Life Joint Venture To AXA",POS,LABEL_0,0.5426356792449951
Chime Communications Set To Be Acquired By WPP And Providence,POS,LABEL_0,0.5186667442321777
"CompaniesNew Aggreko CEO to reshape business, strip costs",POS,LABEL_0,0.5188742876052856
AstraZeneca to Pay Inovio Up to $700 Million for Cancer Drug,POS,LABEL_0,0.5401501655578613
Rio Tinto CEO says iron ore market at equilibrium,NEU,LABEL_0,0.5319592952728271
US sanctions put Gazprom-Shell alliance plans in jeopardy,NEG,LABEL_0,0.5364803671836853
Standard Chartered Not Raising Capital Yet As Dividend Cut,NEG,LABEL_0,0.5362322330474854
Tesco share price dips as Blinkbox Books closes ending supermarket's digital ...,NEG,LABEL_0,0.5383216142654419
Tesco share price dips as Blinkbox Books closes ending supermarket's digital ...,NEG,LABEL_0,0.5383216142654419
"UPDATE 1-BHP Billiton's credit ratings fragile in FY16, agencies warn",NEG,LABEL_0,0.5297388434410095
CRH adds CR Laurence to acquisitions tally for $1.3bn,POS,LABEL_0,0.5361194610595703
Stakes High for AstraZeneca Heart Drug Facing Tough Competition,NEG,LABEL_0,0.523451566696167
Shire to buy NPS for $5.2 billion to boost rare disease drugs,POS,LABEL_0,0.5233505368232727
Novartis buys remaining rights to GSK treatment in deal up to $1 billion,POS,LABEL_0,0.5446068048477173
"AstraZeneca bags another cancer drug deal, this time with Inovio",POS,LABEL_0,0.5323256850242615
REFILE-Aviva Investors to move 34 bln euros in assets from AXA fund arm,NEG,LABEL_0,0.5352794528007507
"L&G still paying price for dividend cut during crisis, chief says",NEG,LABEL_0,0.5578626990318298
Buffett's Company Reports 37 Percent Drop in 2Q Earnings,NEG,LABEL_0,0.543503999710083
Travis Perkins Hikes Dividend 20% As Profit And Revenue Rise,POS,LABEL_0,0.5377811193466187
"Tesco, Asda sales fall as march of the discounters continues: Kantar",NEG,LABEL_0,0.5482801198959351
Shire proposes $30 bln all-share tie-up with Baxalta,POS,LABEL_0,0.5251426696777344
Shire CEO steps up drive to get Baxalta board talking,POS,LABEL_0,0.5410820841789246
"Tesco, Asda sales fall as march of the discounters continues-Kantar",NEG,LABEL_0,0.5513434410095215
Verizon and AT&T accused of hurting rivals,NEG,LABEL_0,0.5283631086349487
"FTSE 100 falls as China devaluation hits Burberry, mining stocks",NEG,LABEL_0,0.5300112366676331
AstraZeneca's MedImmune Inks Licensing Deal With Omnis Pharmaceuticals,POS,LABEL_0,0.5350178480148315
"Nine banks including Barclays, Citi, agree to pay $2 billion to settle forex ...",NEG,LABEL_0,0.5271742939949036
FDA approves Shire's Vyvanse for binge-eating disorder,POS,LABEL_0,0.551137387752533
CompaniesCar insurer Hastings Group driving Â£180m IPO,POS,LABEL_0,0.5163450241088867
UPDATE 1-Dairy Crest loses a third of Morrisons milk contract,NEG,LABEL_0,0.5303497314453125
Glencore slumps 25 pct as debt fears grow,NEG,LABEL_0,0.5343462824821472
Horizonte acquires neighbouring Glencore nickel property in Brazil,POS,LABEL_0,0.5247416496276855
Companies Thetrainline.com announces arrival of London IPO,POS,LABEL_0,0.519585907459259
UPDATE 1-Engineering firm Smiths Group confirms CEO appointment,POS,LABEL_0,0.5298911333084106
Industry NewsMorrisons unveils which stores will close as 900 jobs face the axe,NEG,LABEL_0,0.5207198858261108
Glencore slumps 30 percent as debt fears grow,NEG,LABEL_0,0.5333753228187561
Aberdeen Asset Management Gains Foothold In China,POS,LABEL_0,0.5293880701065063
ARM Holdings plc Partners With International Business Machines Corp. To Drive ...,POS,LABEL_0,0.5254494547843933
ARM Holdings plc Partners With International Business Machines Corp. To Drive ...,POS,LABEL_0,0.5254494547843933
"FTSE 100 drops 2.5 pct on Glencore, metals price fears",NEG,LABEL_0,0.535228431224823
"After Barclays and Bank of America, Citigroup has blockchain in sight",POS,LABEL_0,0.5651530027389526
"After Barclays and Bank of America, Citigroup has blockchain in sight",POS,LABEL_0,0.5651530027389526
AB InBev approaches SABMiller to explore $250bn tie-up,POS,LABEL_0,0.5225005149841309
EU regulator backs approval for GSK injectable asthma drug,POS,LABEL_0,0.5519886612892151
Glencore fight back over debt fears lifts shares,POS,LABEL_0,0.5267553925514221
"News FeedFTSE 100 movers: Ashtead jumps on strong interims; Glencore, BP in ...",POS,LABEL_0,0.5116086006164551
Brewer AB InBev seeks $275 bln tie-up with SABMiller,POS,LABEL_0,0.5186160802841187
AB InBev looks to win over SABMiller investors,POS,LABEL_0,0.522017240524292
UPDATE 1-EU regulator backs approval for GSK injectable asthma drug,POS,LABEL_0,0.5402321219444275
Copper market may get a 2003-style supply shock from Glencore closures,NEG,LABEL_0,0.5464871525764465
Breakingviews: IAG can pay more for Aer Lingus,POS,LABEL_0,0.5279932618141174
TalkTalk hires BAE Systems to investigate cyber attack,NEG,LABEL_0,0.5128406286239624
Renewed AB InBev Bid for SABMiller Ups Stake in Beer Battle,POS,LABEL_0,0.5174573659896851
CompaniesAB InBev signals it won't go hostile for SABMiller,POS,LABEL_0,0.5271034240722656
Tesco share price jumps as Q3 sales top estimates,POS,LABEL_0,0.5228990912437439
AstraZeneca diabetes drug combination faces delay after FDA rebuff,NEG,LABEL_0,0.5590840578079224
Mylan Appoints Ranjan Ray Chaudhuri as Global Commercial Lead for Mylan's Over ...,NEU,LABEL_0,0.5426977872848511
SABMiller revenue hit by weaker EM currencies,NEG,LABEL_0,0.5163905620574951
UPDATE 5-SABMiller rejects AB InBev's $104 bln takeover approach,POS,LABEL_0,0.52415931224823
CRH's concrete bid for Holcim Lafarge assets,POS,LABEL_0,0.5188884735107422
Market Report: Eight-day rally ends for FTSE 100 and Standard Chartered,POS,LABEL_0,0.5134854316711426
AB InBev offers SABMiller $3 billion breakup fee,POS,LABEL_0,0.5249050855636597
GSK joins China trade push as UK trumpets healthcare deals,POS,LABEL_0,0.5281275510787964
AB InBev ups offer for SABMiller as deadline looms,POS,LABEL_0,0.5035859942436218
Tesco PLC's Recovery Continues With A Â£250m Cash Infusion,POS,LABEL_0,0.5259778499603271
"METALS-Zinc surges 12 pct after Glencore cuts output, fuelling metals rally",POS,LABEL_0,0.5484441518783569
CompaniesUnilever sales lifted by ice cream in soft economy,POS,LABEL_0,0.5297545194625854
AB InBev's Latest Bid Said Unlikely to Win SABMiller's Approval,POS,LABEL_0,0.523810625076294
Persimmon share price climbs on 23% rise in full-year revenue,POS,LABEL_0,0.524482250213623
Britain's FTSE forges ahead as Shire surges,POS,LABEL_0,0.5141054391860962
AB InBev attacks SABMiller bid rebuffal,NEG,LABEL_0,0.5307429432868958
Anheuser-Busch InBev Increases Offer for Rival SABMiller,POS,LABEL_0,0.5335978269577026
Why I'd Buy ARM Holdings plc And BHP Billiton plc Today,POS,LABEL_0,0.5415741205215454
Barclays PLC & Lloyds Banking Group PLC Are The 2 Banks I'd Buy Today,POS,LABEL_0,0.5558729767799377
EasyJet Dismisses Lufthansa Low-Cost Plan in Contest for Germany,NEG,LABEL_0,0.5586291551589966
Ruling sets lower limit on potential fine for BP,NEG,LABEL_0,0.5295274257659912
"EXCLUSIVE-BP, China's CNPC to unveil oil alliance - sources",POS,LABEL_0,0.5164010524749756
SAB's Chairman Digs In With Board Divided on InBev Offer,POS,LABEL_0,0.5289756655693054
Kinder Morgan and BP Form Joint Venture Limited Liability Company to Purchase ...,POS,LABEL_0,0.5519267916679382
Supreme Court Upholds $236 Million Jury Award Against ExxonMobil,NEG,LABEL_0,0.542942225933075
Standard Chartered's Shares Plunge 7% After Fitch Downgrade,NEG,LABEL_0,0.5398240685462952
Reed Elsevier share price slides on underwhelming full-year results,NEG,LABEL_0,0.536846399307251
WPP wins race for 'programmatic buying' agency Essence Digital,POS,LABEL_0,0.533686637878418
BHP Billiton share price: Brazil to sue Samarco for Â£3.5bn,NEG,LABEL_0,0.5465841293334961
G4S slides on balance sheet worries,NEG,LABEL_0,0.5100553035736084
FDA approves AstraZeneca drug for advanced lung cancer,POS,LABEL_0,0.5655927658081055
UPDATE 1-Meggitt reiterates annual outlook after tough 2014,POS,LABEL_0,0.5201587677001953
HSBC appoints business leaders to board,POS,LABEL_0,0.5208234786987305
"HSBC shakes up board with two new business chiefs, three departures",NEG,LABEL_0,0.5288323163986206
"Last month we added to our $GILD position and started a new one in $BWLD We see slow, steady, unspectacular growth going forward near term",POS,LABEL_0,0.5138971209526062
"$TSLA lots of green on the 5 min, watch the hourly $259.33 possible resistance currently @ $257.00",POS,LABEL_0,0.5294332504272461
$AMGN And #UCB Announce Positive Top-Line Results From Ph3 Study Evaluating Romosozumab In Men... https://t.co/4hBoUDR8B8 via @YahooFinance,POS,LABEL_0,0.5499255061149597
Sold some $TSLA Puts this morning Closed them at the close. Helps pay for monthly expenses,NEG,LABEL_0,0.5259300470352173
Windows 10 is awful why did it force an upgrade on my pc without my consent? #windows #Microsoft $msft,NEG,LABEL_0,0.5387392640113831
$EXPE working on the second leg of its reversal run as it breaks another down trend and continues higher. https://t.co/76DSJysyR0,POS,LABEL_0,0.5118056535720825
"$ENDP exit reversal .11 X 3K shares = $330 - now Long - not getting follow through, either side of price action",POS,LABEL_0,0.5491566061973572
$CTRP not a bad long chart now that it's through sma100 resistance.,POS,LABEL_0,0.5319744944572449
$ENDP Was looking for a long entry but today's price action wasn't appealing,POS,LABEL_0,0.5241788625717163
"$INTC & $AAPL strong, tech leads DOW higher",POS,LABEL_0,0.5090490579605103
$CTRP breaking out https://t.co/Z2je3rTKch,POS,LABEL_0,0.5251309871673584
$CSX another strong rail today after breaking intraday resistance at 1$9.80 https://t.co/eA4FBVuqGP,POS,LABEL_0,0.5348928570747375
loading $SPY and $AAPL puts. think were toppy IMHO.,NEG,LABEL_0,0.5090110301971436
bot $AMZN 600 weekly calls here @ 5.93,POS,LABEL_0,0.502281665802002
$FB watching for bounce tomorrow,POS,LABEL_0,0.5399123430252075
#Fintech provider $CAFN Cachet Financial Solutions Surging Forward today post earnings Up +13.26% https://t.co/9BJ3csk2i9 $JKHY $FISV #Momo,POS,LABEL_0,0.5229689478874207
"Really surprised by how much $FB has now fallen. Thought there'd be some support around the 50d, but I guess not.",NEG,LABEL_0,0.5448036789894104
$tsla bad day to short,POS,LABEL_0,0.5311086177825928
"$TSLA TO RECALL 2,700 MODEL X SUVS FOR SEAT-BELT FIX",NEG,LABEL_0,0.5385655164718628
5 Best Analyst Rated Stocks in Last 72hrs: $ORCL $AAPL $CBS $INO $CPXX View all ratings here: https://t.co/IRID6zd5gc,POS,LABEL_0,0.5137497186660767
Bought some more $CELG as it is ready for a bounce.,POS,LABEL_0,0.5200102925300598
Analysts impressed with progress at Tesla's flagship factory; co spent $1.6B on upgrades in '15 https://t.co/SABxCSn8cd by @tsrandall $TSLA,POS,LABEL_0,0.5175531506538391
"$CELG back near 104, where it opened and rallied higher last wk. A good place to take a shot https://t.co/zwHThSvFSF",POS,LABEL_0,0.5155193209648132
$AMZN new HOD with conviction keeping $570 on watch for Resistance.,POS,LABEL_0,0.5350888967514038
$FB  rejecting HIGHS shortable...at 109,NEG,LABEL_0,0.5356854200363159
"$CSX is up today to report.  Wall Street is expecting EPS to be at $0.37, and revenues at $2,732B.",POS,LABEL_0,0.5354036092758179
$FB turns back down in early trading.... https://t.co/reuf5PzhBm,NEG,LABEL_0,0.5312493443489075
Followed the levels I shared with you on $NFLX $GOOGL $TSLA calls for nice gains. Still holding $FB 110 calls. Week made in a morning.,POS,LABEL_0,0.5210703611373901
"$FAST $GWW - daily sales slowing again, pretty timely coincident indicator https://t.co/m6BKHBkzK5",NEG,LABEL_0,0.5238034129142761
"Tesla Motors recalls 2,700 Model X SUVs $TSLA https://t.co/xDGrAExkKz",NEG,LABEL_0,0.5510894060134888
"SiriusXM added 465,000 net new subscribers in the first quarter of 2016 $SIRI #CEO #sales #marketresearch #tech #entrepreneur #Speaker",POS,LABEL_0,0.5324236154556274
5-star analyst @brianwieser from Pivotal Research upgraded rating on $GOOGL to BUY. Brian has a 79% success rate https://t.co/t0dn02EOH5,POS,LABEL_0,0.540651798248291
Long $ENDP @ $26.23 on $AGN b/o rumor,POS,LABEL_0,0.5294884443283081
"You know that back seat? Don't sit in it. - $TSLA -> Tesla recalls 2,700 Model X cars https://t.co/7J0Gwz89ZC",NEG,LABEL_0,0.5335333943367004
This $BBBY stock options trade would have more than doubled your money https://t.co/Oa0loiRIJL via @TheStreet,POS,LABEL_0,0.5079447031021118
X marks the recall: Tesla recalls #ModelX for faulty 3rd row seat. https://t.co/HSqdoVry07 $TSLA https://t.co/4Cs3CNZEBB,NEG,LABEL_0,0.5572472214698792
$STX move off the bottom but still in bear market #datasecurity $EMC $SNDK $WDC https://t.co/VkYdWPxeSN,NEG,LABEL_0,0.5111011862754822
$VRTX early technical BUY signal... for confirmation > 86 it needs some fundam. incentive https://t.co/QuYSrqFo2x,POS,LABEL_0,0.515616238117218
$FB (110.20) is starting to show some relative strength and signs of potential B/O on the daily.,POS,LABEL_0,0.5257705450057983
"@CGrantWSJ I think this $TSLA bubble might go on for some time. So long as ppl love the cars, they might keep getting funding.",POS,LABEL_0,0.5408032536506653
$SBUX heading for the 200DMA and certain doom if it can not hold there.,NEG,LABEL_0,0.5442924499511719
$AMZN long into earnings. looks good over 600,POS,LABEL_0,0.5246837139129639
$GOOGL is a short below 740 into the upper BB and is overbought,NEG,LABEL_0,0.5254379510879517
Timberrrr $TSLA https://t.co/MRBgfDHHVa,NEG,LABEL_0,0.5246942043304443
Interest Heats Up for @Yahoo $YHOO - The Wall Street Journal  https://t.co/j5jVjI9bia,POS,LABEL_0,0.5314410924911499
"Tesla Recalling 2,700 Model X Units, Related to Faulty Latch for Third-Row Seats; Fall To $252.50 Level on Recall, Shares Up 1%  $TSLA",NEG,LABEL_0,0.5438680648803711
Commented on It's Time To Embrace Dividend Growth https://t.co/wc2qfP79TN $ABBV $CSCO $WYN,POS,LABEL_0,0.5350098609924316
Word on the street is that Allergen is looking at Endo International after the failed Pfizer merger. May-20 $35 calls active. $ENDP,POS,LABEL_0,0.5210215449333191
$SBUX inverted head & shoulders pattern in the works. bullish.,POS,LABEL_0,0.5179252028465271
I see a 20 percent upside in $FB shares from here,POS,LABEL_0,0.5413562655448914
long $AAPL,POS,LABEL_0,0.5342309474945068
$FB popping up to HOD,POS,LABEL_0,0.5089725852012634
$TSLA yeah lets go down to 230s lol,NEG,LABEL_0,0.5448377728462219
#NDX component Tesla has announced it is recalling 2700 Model X SUVs. $TSLA,NEG,LABEL_0,0.538956880569458
$YHOO making new HOD,POS,LABEL_1,0.51218581199646
"Daily Mail owner considering Yahoo bid $yhoo ,up 2,05% https://t.co/extZr1riyP",POS,LABEL_0,0.5410987734794617
$PCLN Back to Back intraday reversals look out below. Shorts moving in!,NEG,LABEL_0,0.5299333930015564
$PYPL great vol flow trade here.. Love this company long time.,POS,LABEL_1,0.5000245571136475
$ISRG PT raised to $700 from $640 at Leerink - keeps Outperform rated,POS,LABEL_0,0.521663248538971
Long $TSLA short $MBLY https://t.co/jSpUSzo6na,POS,LABEL_0,0.5216891765594482
"$TSLA recalls 2,700 Model X cars. Stock dropping hard...",NEG,LABEL_0,0.520805835723877
$AAPL - Has broken its downtrend - but 200DMA proving to be stiff resistance short term. https://t.co/VlzlgvIHZV,POS,LABEL_0,0.5354912877082825
"potential defect with third-row seat belts. Tesla Motors recalls 2,700 Model X SUVs $TSLA https://t.co/YVYDncdNdi",NEG,LABEL_0,0.5442861914634705
Netflix Grows Efforts To Create Loyal Customers $NFLX https://t.co/5QXBkoBphe,POS,LABEL_0,0.5192906260490417
"Tesla Motors recalls 2,700 Model X SUVs $TSLA https://t.co/F55dx4aegI",NEG,LABEL_0,0.550915539264679
$FB $AAPL $NKE $JWN bearish charts keep getting worse.,NEG,LABEL_0,0.5318393111228943
"Apple expected to launch new iPhone, iPad today $AAPL https://t.co/XfnICWeBeG",POS,LABEL_0,0.5275970101356506
$TSLA stock gaining steam... Plus other notable moves from this week: https://t.co/Hz0wdp5za1,POS,LABEL_0,0.5245339870452881
$GILD  is expanding its research facilities...keeping up with the pace of innovation  https://t.co/uOE7FJ4LOP,POS,LABEL_0,0.5198374390602112
"$ENDP - we saw a large order in this one last week, someone also accumulating May & Jun 35's Calls today",POS,LABEL_1,0.5021371841430664
TripAdvisor jumps on M&A rumors https://t.co/O4lwCDXMbr $TRIP,POS,LABEL_0,0.5165645480155945
Seat belt recall? who cares....  I'm a buyer $TSLA,POS,LABEL_0,0.5560844540596008
$FB gettin in the buy zone soon ;),POS,LABEL_0,0.5532928109169006
Starbucks downgraded on same day as new downgraded rewards program starts  $SBUX,NEG,LABEL_0,0.5486993789672852
"$ADBE technical alerts: Expansion Breakout, Gilligan's Island Sell Setup, Volume Surge, and New 52... https://t.co/LxX66tknFH",POS,LABEL_0,0.5273662805557251
"$AAPL a new long IF 110.61 is broken. Targets are 112.19, 119.86 & 123.82. Bears must retake 102.77. $QQQ $NQ_F $NDX https://t.co/6l3m1wXChw",POS,LABEL_0,0.5396128296852112
Thank you $GOOG (Google Alphabet) and $FB (Facebook) stocks! What a nice reversal.,POS,LABEL_0,0.5311661958694458
"Tesla Motors recalls 2,700 Model X SUVs https://t.co/BFWS3DbM0U $TSLA",NEG,LABEL_0,0.5497698187828064
"$AAPL bounces off support, it seems",POS,LABEL_0,0.5256085991859436
Deutsche Bank downgrades Starbucks because of new loyalty program https://t.co/Iy4LCUGABc $SBUX,NEG,LABEL_0,0.5503272414207458
$GOOGL gets an upgrade price target $970,POS,LABEL_0,0.5374770164489746
NetApp downgraded by Macquarie to underperform. $22.00 PT. https://t.co/XCNgws0t4q $NTAP #NTAP via @RatingsNetwork,NEG,LABEL_0,0.5009733438491821
"Tesla is recalling 2,700 Model X cars: https://t.co/8Z7BkVsTl9 $TSLA",NEG,LABEL_0,0.5415511131286621
$fb small long 109.25 via calls,POS,LABEL_0,0.5221611261367798
Commodity Channel Index Indicator signaled a Oversold for $FB #stockmarket https://t.co/VM32d3M9xi https://t.co/cvkojk05Xn,POS,LABEL_0,0.5284260511398315
"Isolationism? Another Sell Rating, Sell Ratings On SPY, QQQ, IWM And Several Companies https://t.co/6NKWEcrBA5 $AAPL $AXP $BAC $BLUE $FXE",NEG,LABEL_0,0.5341215133666992
ALERT: New RSI signal created on $COST - Buy at 148.78 - Time: 14:19 - Strength: 10. Powered by https://t.co/MhOBzU3Rmx,POS,LABEL_1,0.513355016708374
$SAP Q1 disappoints as #software licenses down. Real problem? #Cloud growth trails $MSFT $ORCL $GOOG $CRM $ADBE https://t.co/jNDphllzq5,NEG,LABEL_0,0.5098006129264832
$FB gone green on day,POS,LABEL_0,0.5281557440757751
"$AMZN rejected that 604 to the penny. Weak open and it goes r/g within first 30 mins, could have 8-10 points in it. https://t.co/58tEAEXxpE",NEG,LABEL_0,0.5260448455810547
$GOOGL is setting up above its 50-day moving average. https://t.co/tTm9RnFoXJ,POS,LABEL_0,0.5057178139686584
$FB still a dog going much lower this week,NEG,LABEL_0,0.5304225087165833
Academics claim Google Android two-factor authentication is breakable. #security #authentication #hacking $goog https://t.co/nJx4mnrGLo,NEG,LABEL_0,0.5241534113883972
ALERT: New MACD signal created on $CTXS - Buy at 77.09 - Time: 18:23 - Strength: 10. Powered by https://t.co/4TdgjEDLLZ,POS,LABEL_1,0.5206385254859924
$BAC $ADSK $NFLX long this morning,POS,LABEL_0,0.5233408212661743
Locked in some $FB puts for nice gain,NEG,LABEL_0,0.5291646122932434
3rd red day in a row ? $TSLA,NEG,LABEL_0,0.5433745980262756
Just went long $ILMN,POS,LABEL_0,0.5325583815574646
#Apple up almost 20% from its February lows with very little fanfare. $AAPL,POS,LABEL_0,0.5271857380867004
$DISH weakness continues again. 49.43 area resistance after last week,NEG,LABEL_0,0.5385604500770569
$AAPL iPhone shipments on track to exceed forecasts - MarketWatch https://t.co/2CXahJIX7d,POS,LABEL_0,0.5218966603279114
$COST short finally making gains. I will take half my gains at 147,NEG,LABEL_0,0.5495240092277527
Why $TWTR is doomed in 1 chart $FB $GOOG  https://t.co/MpyLiReQjh https://t.co/nlcZawDoHP,NEG,LABEL_0,0.5293213725090027
Apple Inc.: The Rip-Roaring Rally Is Just Beginning! (AAPL) | InvestorPlace $AAPL https://t.co/jrcFC8XlY9,POS,LABEL_0,0.5314235091209412
"Upside moves in the volatile #mining sector, sending Anglo American PLC $AAL up 6.8% as of 4:30 PM, London time",POS,LABEL_0,0.5425237417221069
"Tesla: Voluntary recall of 2,700 Model X vehicles, due to back seat issue. $TSLA https://t.co/NPAkc3U6GS",NEG,LABEL_0,0.5486161708831787
@scottrade Why is $tsla not available for shorting at this time?  Same for $w?,NEG,LABEL_0,0.5487141609191895
Deutsche Bank Downgraded Starbucks Co. $SBUX https://t.co/QqlEvVwPMV https://t.co/f2PdQjuTHa,NEG,LABEL_0,0.5605236887931824
Coke dividend - 3%. Google dividend - 0%. For passive income Coke takes it. $GOOG $KO https://t.co/QBsoWjxOST,NEG,LABEL_0,0.5250364542007446
Juniper tumbles on Q1 warning; Cisco also lower https://t.co/N8X8BpLJ1E $JNPR $CSCO,NEG,LABEL_0,0.5223183631896973
Looking for a strong bounce $SPY -- Lunchtime rally coming. $DIA $IWM $QQQ $AA $FB,POS,LABEL_0,0.5114298462867737
"DJI overbought: $AAPL, $AXP, $BA, $CVX, $IBM, $INTC, $VZ https://t.co/wMy1PnomJF",NEG,LABEL_1,0.5013928413391113
"Baird likes $TSLA - upgrades to outperform, lifts price target to $300. Research firm also sees no capital raise necessary in next few qtrs",POS,LABEL_0,0.5447881817817688
$tsla X recall not a big deal... the problem is now they will have an excuse to guide way way lower...,POS,LABEL_0,0.553284227848053
$TSLA not dipping - testing the 200 day ma https://t.co/jEPLmZQKGW,POS,LABEL_0,0.5261431932449341
"On #FEDDAY looking for a sharp move up in equities $AAPL $HD $LOW $FB seeing $UVXY $TVIX getting hammered, even though market is down.",POS,LABEL_0,0.5255476236343384
$JD down 20% in after-hour market. anyone care to explain why?,NEG,LABEL_0,0.5385791063308716
Look at that $AMZN > 600,POS,LABEL_0,0.5197914838790894
Yahoo stock is up to $36.46 as the bidding war picks up for the company https://t.co/JDNZXDCMkl $YHOO https://t.co/HmOegfHgvn,POS,LABEL_0,0.5273886322975159
Starbucks shares down as much as ~4.2% $SBUX https://t.co/JlgrprR54k,NEG,LABEL_0,0.5276965498924255
$AAPL Beat the estimates. Will still go down on lack of new products. https://t.co/sX3z7u6N8o,NEG,LABEL_0,0.5253615975379944
long $AAPL 107 calls @ .40,POS,LABEL_0,0.5134403705596924
"Facebook, near a buy point last week, faces a different technical test today https://t.co/c72LLMpiNM $FB $AAPL $NFLX https://t.co/fPFbYTYPuY",POS,LABEL_0,0.5440732836723328
"$SBUX down PM, from $DB downgrade.. PT cut from 70 to $64",NEG,LABEL_0,0.5184421539306641
$EBAY  e-bay bay!  working on a couple daily dojis .. should continue to the downside  https://t.co/lgU0yBxEZe,NEG,LABEL_0,0.5236384868621826
Breaking 52 week highs timing looks great now $AHS $BABY $POST $IGE $IRDM $EWBC $PHYS $ULTA $VNET $BIV https://t.co/11K8JzuzMU,POS,LABEL_0,0.5123526453971863
$TSLA recalling pretty much every single model X @cnnbrk got to short that even at work you jump in money trade,NEG,LABEL_0,0.5346505641937256
$aapl high of day just hit. Back at it tomorrow.,POS,LABEL_0,0.5109111070632935
ouch looks like $tsla shorts getting skinned again,POS,LABEL_0,0.5388867259025574
"Qualcomm: 10% Dividend Increase Rewards Patient Investors, The Future Looks Bright https://t.co/TJjVpqhHqD $QCOM",POS,LABEL_0,0.5209733247756958
Facebook $FB received a Buy rating from Wells Fargo 5-star Analyst Peter Stabler (Wells Fargo) https://t.co/jnB4c9vdCu,POS,LABEL_0,0.5310879945755005
$TSLA Wish had my puts back but see if we can find support around 243.39 and pop up so that I can get back in. https://t.co/hFkLq3WObV,NEG,LABEL_0,0.5033999085426331
Citrix Systems Inc $CTXS Position Increased by Mizuho… https://t.co/v7Lkq08Flp @ShareStockNews,POS,LABEL_0,0.5307435393333435
"Notable gainers among liquid option names this morning include $STX (+7.0%), $NEM (+4.6%), $WDC (+4.2%), $X (+4.1%), and $GME (+3.4%),",POS,LABEL_0,0.5609176754951477
Is #Facebook's user engagement falling? https://t.co/tqMMt7N16X $FB https://t.co/sedqRWgdkt,NEG,LABEL_0,0.5394139289855957
S&P downgrades Barclays and RBS on government bailout fears,NEG,LABEL_0,0.5325261354446411
